,ell_max,nbins,create_XYZR,create_radial_bins,calc_ft_data,calc_and_save_YLMs,bin_spherical_harmonics,calc_a_lm_coeffs,calc_zeta
0,0,2,0.08394999999999997,0.013328000000000007,0.08573399999999998,2.3008409999999997,0.503201999999999,0.5562820000000004,0.13763999999999932
1,0,3,0.09923899999999986,0.01624800000000093,0.0969319999999998,2.311680999999999,0.8050740000000012,0.7927489999999988,0.32235699999999845
2,1,2,0.100854,0.01346000000000025,0.11445999999999934,2.9776859999999985,1.8810970000000005,1.7075939999999985,0.34194300000000055
3,1,3,0.10499300000000034,0.024127000000003562,0.11456200000000294,2.8438050000000032,2.154965999999998,2.292551000000003,0.9496329999999986
4,2,2,0.1136330000000001,0.019234999999998337,0.12383000000000166,2.8063080000000014,2.9393759999999993,3.0705760000000026,0.622996999999998
5,2,3,0.10155900000000173,0.02247200000000049,0.11419499999999516,2.8124389999999977,4.338847999999999,4.4205340000000035,1.6785479999999993
